66;217;225;218;land;true;forest;1
67;168;155;237;land;false;jungle;1
68;199;183;241;land;true;mountain;1
69;133;191;231;land;false;forest;1
70;124;232;249;land;false;forest;1
71;244;172;213;land;false;forest;1
72;193;240;137;land;true;forest;1
73;241;178;139;land;false;forest;1
74;151;131;239;land;false;forest;1
75;95;217;228;land;false;forest;1
76;227;67;230;land;true;forest;1
77;243;25;234;land;false;forest;1
78;194;230;194;land;false;forest;1
79;138;230;218;land;true;forest;1
80;243;130;244;land;false;forest;1
81;215;115;183;land;false;jungle;1
82;194;221;250;land;false;forest;1
83;186;197;136;land;false;forest;1
84;235;59;247;land;false;forest;1
85;216;234;232;land;false;forest;1
86;67;253;229;land;false;urban;1
87;243;207;71;land;false;forest;1
88;249;186;252;land;false;forest;1
89;137;247;142;land;true;mountain;1
90;135;165;220;land;true;forest;1
91;160;220;160;land;false;marsh;1
92;216;185;119;land;false;forest;1
93;149;193;254;land;false;forest;1
94;96;212;235;land;true;forest;1
95;189;193;208;land;false;forest;1
96;183;221;228;land;false;forest;1
97;212;180;243;land;true;plains;1
98;252;245;34;land;false;marsh;1
99;215;119;231;land;false;forest;1
100;164;199;201;land;false;forest;1
101;226;230;231;land;true;forest;1
102;194;146;198;land;false;forest;1
103;148;156;222;land;false;marsh;1
104;118;251;177;land;false;jungle;1
105;247;170;236;land;true;forest;1
106;230;145;133;land;false;forest;1
107;143;179;198;land;true;forest;1
108;199;137;165;land;false;mountain;1
109;189;196;234;land;false;marsh;1
110;170;228;253;land;false;forest;1
111;187;232;82;land;false;forest;1
112;175;180;184;land;false;forest;1
113;221;105;250;land;false;forest;1
114;251;145;214;land;false;urban;1
115;124;170;226;land;false;forest;1
116;233;245;210;land;false;forest;1
117;182;155;224;land;false;forest;1
118;121;254;208;land;false;jungle;1
119;234;223;250;land;false;forest;1
120;239;114;185;land;false;forest;1
121;181;199;237;land;true;forest;1
122;250;131;145;land;true;forest;1
123;250;162;114;land;false;forest;1
124;148;238;226;land;false;forest;1
125;236;162;153;land;false;jungle;1
126;248;120;154;land;false;forest;1
127;192;164;168;land;true;forest;1
128;164;221;222;land;true;forest;1
129;180;182;163;land;true;forest;1
130;143;219;192;land;false;forest;1
131;201;220;246;land;false;forest;1
132;178;219;223;land;false;mountain;1
133;129;138;236;land;true;forest;1
134;130;216;247;land;false;forest;1
135;164;166;208;land;false;marsh;1
136;74;227;220;land;false;forest;1
137;230;41;230;land;false;forest;1
138;119;254;208;land;false;forest;1
139;217;117;179;land;false;forest;1
140;184;236;84;land;false;jungle;1
141;204;203;167;land;false;forest;1
142;234;167;188;land;false;forest;1
143;192;180;174;land;false;forest;1
144;227;142;169;land;true;forest;1
145;165;246;195;land;false;jungle;1
146;228;190;208;land;false;forest;1
147;180;231;167;land;true;forest;1
148;185;202;211;land;false;forest;1
149;131;252;195;land;false;marsh;1
150;240;225;178;land;false;forest;1
151;221;186;117;land;true;forest;1
152;234;203;113;land;false;forest;1
153;173;228;156;land;false;forest;1
154;207;215;135;land;false;urban;1
155;117;172;240;land;false;forest;1
156;106;217;252;land;false;mountain;1
157;121;229;222;land;true;forest;1
158;95;219;245;land;false;jungle;1
159;213;178;176;land;false;forest;1
160;201;153;184;land;false;forest;1
161;188;249;95;land;false;forest;1
162;207;87;226;land;false;forest;1
163;91;240;231;land;false;forest;1
164;75;234;218;land;false;marsh;1
165;152;252;249;land;true;hills;1
166;188;245;84;land;false;forest;1
167;88;224;242;land;true;forest;1
168;205;224;85;land;false;forest;1
169;229;210;189;land;false;forest;1
170;193;215;186;land;false;marsh;1
171;208;244;103;land;false;forest;1
172;229;176;170;land;false;forest;1
173;185;229;143;land;true;forest;1
174;220;195;246;land;false;forest;1
175;235;230;181;land;false;forest;1
176;129;242;164;land;false;forest;1
177;233;241;36;land;false;marsh;1
178;139;239;206;land;false;forest;1
179;184;224;117;land;false;mountain;1
180;219;215;230;land;true;forest;1
181;240;124;180;land;false;forest;1
182;101;225;185;land;false;jungle;1
183;199;240;87;land;false;forest;1
184;232;226;119;land;false;forest;1
185;241;110;191;land;false;forest;1
186;216;139;193;land;false;forest;1
187;198;173;141;land;false;mountain;1
188;207;205;164;land;false;forest;1
189;191;200;114;land;true;forest;1
190;219;135;234;land;false;forest;1
191;62;205;254;land;false;forest;1
192;212;207;243;land;false;marsh;1
193;164;225;149;land;false;forest;1
194;108;218;232;land;false;forest;1
195;144;252;116;land;true;forest;1
196;229;234;168;land;true;forest;1
197;222;225;176;land;false;marsh;1
198;246;174;104;land;false;marsh;1
199;211;225;198;land;true;forest;1
200;84;227;197;land;false;jungle;1
201;248;155;209;land;false;forest;1
202;160;129;249;land;false;forest;1
203;124;177;221;land;true;forest;1
204;220;236;176;land;false;marsh;1
205;83;238;241;land;false;forest;1
206;128;216;203;land;true;forest;1
207;208;254;217;land;true;forest;1
208;188;207;156;land;false;forest;1
209;172;148;189;land;false;forest;1
210;221;171;114;land;true;forest;1
211;170;236;140;land;false;forest;1
212;243;232;191;land;false;forest;1
213;219;240;152;land;true;forest;1
214;220;246;218;land;true;forest;1
215;226;204;234;land;false;forest;1
216;206;228;237;land;false;forest;1
217;238;119;203;land;false;forest;1
218;105;253;177;land;false;forest;1
219;248;206;143;land;true;forest;1
220;203;165;156;land;false;marsh;1
221;253;217;66;land;true;forest;1
222;208;237;146;land;true;forest;1
223;213;133;184;land;false;marsh;1
224;252;192;143;land;false;forest;1
225;210;223;215;land;true;forest;1
226;178;232;161;land;false;forest;1
227;187;172;232;land;false;forest;1
228;205;88;220;land;false;forest;1
229;201;107;227;land;false;marsh;1
230;188;209;155;land;true;forest;1
231;168;192;239;land;false;marsh;1
232;250;105;177;land;false;forest;1
233;167;128;254;land;true;urban;1
234;217;153;135;land;false;forest;1
235;243;216;110;land;false;forest;1
236;244;37;244;land;true;forest;1
237;254;125;178;land;true;forest;1
238;187;177;179;land;true;forest;1
239;109;248;201;land;false;forest;1
240;210;176;178;land;false;forest;1
241;206;188;169;land;false;forest;1
242;211;214;228;land;true;forest;1
243;184;129;210;land;true;plains;1
244;104;225;213;land;true;urban;1
245;116;254;138;land;true;forest;1
246;99;217;240;land;false;marsh;1
247;251;100;215;land;false;forest;1
248;146;253;239;land;false;forest;1
249;249;240;143;land;false;forest;1
250;147;243;216;land;true;forest;1
251;121;217;187;land;false;jungle;1
252;219;142;149;land;true;forest;1
253;175;243;122;land;false;forest;1
254;226;30;250;land;false;forest;1
255;157;192;240;land;false;forest;1
256;200;170;165;land;false;forest;1
257;217;218;234;land;false;jungle;1
258;202;228;115;land;false;forest;1
259;229;146;177;land;true;forest;1
260;204;195;114;land;false;forest;1
261;88;238;243;land;true;forest;1
262;238;217;151;land;true;forest;1
263;213;144;216;land;false;forest;1
264;214;204;85;land;true;forest;1
265;220;217;111;land;false;marsh;1
266;253;233;218;land;false;forest;1
267;217;240;53;land;true;forest;1
268;229;224;184;land;false;forest;1
269;45;234;224;land;false;marsh;1
270;97;173;250;land;false;forest;1
271;221;238;103;land;true;forest;1
272;145;202;177;land;false;forest;1
273;236;174;184;land;false;forest;1
274;186;207;240;land;false;forest;1
275;215;240;74;land;false;forest;1
276;253;252;0;land;false;forest;1
277;235;186;194;land;false;jungle;1
278;226;244;237;land;false;forest;1
279;170;247;157;land;false;forest;1
280;164;139;244;land;false;forest;1
281;137;238;225;land;false;forest;1
282;251;218;100;land;true;forest;1
283;200;131;253;land;false;forest;1
284;208;77;218;land;true;mountain;1
285;219;229;130;land;true;forest;1
286;237;99;209;land;false;forest;1
287;187;253;229;land;false;urban;1
288;232;74;231;land;true;forest;1
289;220;216;204;land;true;forest;1
290;165;183;187;land;false;forest;1
291;140;216;163;land;false;forest;1
292;234;130;219;land;true;forest;1
293;196;250;87;land;false;forest;1
294;191;122;188;land;false;forest;1
295;97;239;224;land;true;forest;1
296;237;200;134;land;false;urban;1
297;224;207;149;land;false;forest;1
298;250;146;247;land;false;forest;1
299;215;254;108;land;false;forest;1
300;234;134;186;land;false;forest;1
301;247;188;198;land;false;marsh;1
302;135;218;200;land;false;urban;1
303;224;179;222;land;false;marsh;1
304;45;237;237;land;false;forest;1
305;82;253;234;land;false;forest;1
306;244;93;231;land;false;mountain;1
307;161;197;148;land;false;marsh;1
308;205;246;157;land;true;forest;1
309;231;254;30;land;false;forest;1
310;124;224;190;land;true;forest;1
311;157;243;107;land;false;desert;1
312;234;52;249;land;true;forest;1
313;189;210;224;land;false;forest;1
314;219;133;207;land;true;forest;1
315;247;146;238;land;true;forest;1
316;234;213;67;land;true;forest;1
317;222;153;246;land;true;forest;1
318;199;227;145;land;false;forest;1
319;93;190;253;land;false;forest;1
320;113;177;227;land;true;forest;1
321;172;129;230;land;true;forest;1
322;241;86;212;land;false;forest;1
323;178;129;214;land;false;forest;1
324;242;215;184;land;false;forest;1
325;121;243;239;land;false;forest;1
326;250;237;112;land;false;forest;1
327;120;228;246;land;false;marsh;1
328;214;250;182;land;true;hills;1
329;173;187;186;land;false;forest;1
330;197;196;156;land;true;forest;1
331;77;253;202;land;false;forest;1
332;225;71;231;land;false;forest;1
333;121;155;245;land;false;forest;1
334;241;185;249;land;true;plains;1
335;236;137;192;land;false;forest;1
336;228;179;109;land;false;forest;1
337;155;204;196;land;false;marsh;1
338;194;125;219;land;true;forest;1
339;236;188;247;land;false;mountain;1
340;245;236;37;land;true;forest;1
341;223;167;136;land;false;mountain;1
342;250;64;215;land;false;marsh;1
343;82;232;252;land;false;forest;1
344;217;248;149;land;false;urban;1
345;168;237;141;land;true;forest;1
346;229;180;179;land;false;forest;1
347;83;222;211;land;true;forest;1
348;116;160;230;land;false;forest;1
349;252;103;174;land;false;forest;1
350;250;239;36;land;false;forest;1
351;173;202;164;land;false;forest;1
352;196;111;215;land;true;forest;1
353;217;197;199;land;false;forest;1
354;246;148;233;land;false;forest;1
355;254;155;164;land;true;forest;1
356;184;147;188;land;false;forest;1
357;201;247;214;land;false;forest;1
358;180;237;93;land;false;forest;1
359;248;152;207;land;false;forest;1
360;247;246;64;land;false;marsh;1
361;237;238;112;land;false;forest;1
362;203;97;248;land;false;forest;1
363;180;141;214;land;false;forest;1
364;241;148;124;land;false;forest;1
365;203;218;103;land;false;forest;1
366;237;119;224;land;false;forest;1
367;228;128;157;land;false;forest;1
368;252;72;179;land;false;urban;1
369;185;128;191;land;false;forest;1
370;82;233;203;land;true;plains;1
371;195;131;242;land;false;forest;1
372;246;240;173;land;false;urban;1
373;252;143;222;land;false;marsh;1
374;126;234;170;land;false;forest;1
375;192;164;172;land;false;urban;1
376;170;188;201;land;false;mountain;1
377;141;220;162;land;false;forest;1
378;243;168;237;land;false;forest;1
379;248;137;195;land;false;forest;1
380;130;249;141;land;false;forest;1
381;196;217;176;land;false;forest;1
382;138;127;247;land;true;forest;1
383;179;111;231;land;false;forest;1
384;168;214;125;land;false;forest;1
385;181;217;216;land;false;forest;1
386;237;150;243;land;false;forest;1
387;218;214;222;land;true;forest;1
388;123;213;192;land;false;marsh;1
389;230;155;171;land;false;mountain;1
390;168;145;223;land;false;forest;1
391;148;243;140;land;false;forest;1
392;116;234;247;land;false;urban;1
393;248;56;243;land;false;marsh;1
394;47;208;249;land;true;forest;1
395;222;191;237;land;true;forest;1
396;181;157;184;land;false;forest;1
397;151;252;219;land;false;forest;1
398;187;157;189;land;false;forest;1
399;216;140;220;land;false;mountain;1
400;220;245;196;land;false;forest;1
401;254;71;194;land;false;forest;1
402;223;41;247;land;false;jungle;1
403;251;83;220;land;false;forest;1
404;122;155;226;land;false;forest;1
405;129;175;232;land;false;marsh;1
406;111;240;218;land;false;forest;1
407;165;208;128;land;true;forest;1
408;158;248;172;land;false;desert;1
409;101;202;210;land;false;forest;1
410;64;236;250;land;true;forest;1
411;133;248;226;land;false;forest;1
412;231;251;113;land;true;forest;1
413;232;231;198;land;true;forest;1
414;168;128;214;land;false;marsh;1
415;178;246;160;land;false;forest;1
416;203;242;143;land;false;forest;1
417;192;223;120;land;false;forest;1
418;142;126;239;land;true;marsh;1
419;196;252;73;land;false;forest;1
420;164;229;147;land;true;forest;1
421;232;238;119;land;true;forest;1
422;186;139;187;land;false;forest;1
423;202;107;199;land;false;plains;1
424;235;226;223;land;false;forest;1
425;225;79;246;land;false;forest;1
426;252;193;74;land;true;forest;1
427;227;162;209;land;false;marsh;1
428;217;140;239;land;true;forest;1
429;228;189;93;land;false;forest;1
430;208;153;204;land;false;marsh;1
431;227;94;206;land;false;forest;1
432;183;226;113;land;false;forest;1
433;179;243;181;land;true;forest;1
434;241;138;193;land;true;forest;1
435;243;215;100;land;false;forest;1
436;248;191;164;land;false;forest;1
437;236;203;109;land;true;forest;1
438;239;228;100;land;false;forest;1
439;250;94;184;land;true;forest;1
440;139;232;254;land;false;mountain;1
441;205;183;131;land;false;forest;1
442;241;107;168;land;false;forest;1
443;192;161;241;land;false;forest;1
444;231;150;172;land;false;forest;1
445;244;234;40;land;false;forest;1
446;183;244;252;land;false;marsh;1
447;220;224;250;land;false;marsh;1
448;210;197;150;land;true;forest;1
449;223;181;162;land;true;forest;1
450;247;163;180;land;true;urban;1
451;193;166;160;land;false;forest;1
452;154;194;158;land;false;forest;1
453;231;222;95;land;true;forest;1
454;222;251;135;land;false;forest;1
455;154;159;217;land;false;forest;1
456;235;234;214;land;false;forest;1
457;153;152;224;land;false;urban;1
458;228;119;202;land;false;jungle;1
459;199;156;154;land;false;mountain;1
460;245;220;145;land;false;marsh;1
461;231;139;239;land;true;forest;1
462;141;197;240;land;false;forest;1
463;180;177;152;land;false;forest;1
464;224;202;200;land;false;forest;1
465;198;228;112;land;false;forest;1
466;83;251;192;land;true;forest;1
467;195;201;223;land;false;forest;1
468;242;188;117;land;false;forest;1
469;181;188;164;land;false;forest;1
470;123;194;213;land;false;forest;1
471;246;189;80;land;true;forest;1
472;246;119;179;land;false;forest;1
473;131;242;151;land;false;forest;1
474;208;241;69;land;false;forest;1
475;171;245;235;land;false;forest;1
476;250;227;50;land;false;forest;1
477;157;120;233;land;true;plains;1
478;185;109;228;land;false;forest;1
479;103;221;220;land;true;forest;1
480;215;215;107;land;false;jungle;1
481;235;156;168;land;false;forest;1
482;223;135;165;land;true;forest;1
483;158;191;173;land;false;forest;1
484;106;210;253;land;true;forest;1
485;187;234;210;land;false;forest;1
486;105;215;230;land;false;forest;1
487;176;171;225;land;false;forest;1
488;244;219;158;land;true;forest;1
489;241;183;163;land;true;forest;1
490;198;170;234;land;true;forest;1
491;205;169;199;land;false;forest;1
492;138;244;251;land;true;forest;1
493;199;197;206;land;false;urban;1
494;180;173;169;land;false;forest;1
495;219;217;173;land;true;forest;1
496;184;254;63;land;false;forest;1
497;242;222;149;land;true;forest;1
498;225;179;242;land;false;forest;1
499;89;201;232;land;false;marsh;1
500;162;202;252;land;false;forest;1
501;221;195;168;land;false;marsh;1
502;199;246;60;land;false;jungle;1
503;253;157;127;land;false;forest;1
504;236;104;196;land;false;forest;1
505;107;241;243;land;false;forest;1
506;249;224;220;land;false;forest;1
507;172;229;154;land;false;forest;1
508;243;237;22;land;false;forest;1
509;220;52;242;land;false;urban;1
510;208;228;176;land;false;forest;1
511;149;232;166;land;false;jungle;1
512;156;224;208;land;false;forest;1
513;174;236;193;land;false;forest;1
514;254;55;218;land;false;jungle;1
515;227;164;123;land;false;forest;1
516;136;241;158;land;false;forest;1
517;166;207;244;land;false;marsh;1
518;213;242;142;land;true;forest;1
519;235;240;39;land;false;forest;1
520;207;128;227;land;true;plains;1
521;127;245;210;land;false;marsh;1
522;245;167;158;land;true;forest;1
523;202;166;237;land;false;forest;1
524;252;238;33;land;false;forest;1
525;217;227;81;land;false;forest;1
526;179;249;182;land;false;forest;1
527;230;115;247;land;false;forest;1
528;120;218;166;land;false;urban;1
529;220;183;133;land;false;forest;1
530;224;166;163;land;true;forest;1
531;167;177;158;land;false;forest;1
532;220;214;102;land;false;forest;1
533;246;190;178;land;false;forest;1
534;231;185;176;land;false;marsh;1
535;75;204;246;land;false;forest;1
536;220;144;234;land;false;forest;1
537;244;139;162;land;true;forest;1
538;222;210;93;land;false;forest;1
539;146;239;209;land;false;forest;1
540;150;193;224;land;false;forest;1
541;253;105;174;land;true;forest;1
542;225;177;162;land;false;forest;1
543;219;231;186;land;false;forest;1
544;230;233;180;land;false;forest;1
545;163;217;215;land;true;forest;1
546;189;178;135;land;true;forest;1
547;176;228;166;land;false;jungle;1
548;246;222;108;land;true;forest;1
549;207;226;106;land;false;forest;1
550;238;167;181;land;false;forest;1
551;186;252;194;land;false;forest;1
552;231;136;202;land;false;forest;1
553;228;133;154;land;false;forest;1
554;253;23;228;land;false;forest;1
555;121;245;206;land;false;desert;1
556;224;224;250;land;true;forest;1
557;136;151;234;land;false;desert;1
558;216;123;244;land;false;marsh;1
559;205;74;252;land;false;forest;1
560;93;250;205;land;true;forest;1
561;247;185;70;land;false;forest;1
562;203;205;190;land;false;forest;1
563;191;85;226;land;false;mountain;1
564;70;208;247;land;false;forest;1
565;153;215;222;land;false;forest;1
566;179;126;217;land;false;forest;1
567;71;243;240;land;true;forest;1
568;253;43;226;land;false;forest;1
569;121;246;221;land;false;forest;1
570;235;101;205;land;false;desert;1
571;214;218;162;land;false;marsh;1
572;239;171;231;land;true;mountain;1
573;235;131;222;land;true;forest;1
574;252;165;142;land;false;forest;1
575;165;205;236;land;false;desert;1
576;230;191;152;land;false;marsh;1
577;211;151;143;land;false;forest;1
578;58;230;226;land;false;forest;1
579;211;212;78;land;false;desert;1
580;145;175;190;land;true;forest;1
581;189;205;222;land;true;mountain;1
582;161;235;203;land;false;forest;1
583;228;152;242;land;true;forest;1
584;241;164;171;land;false;mountain;1
585;224;245;221;land;false;forest;1
586;242;159;142;land;false;urban;1
587;223;251;147;land;false;forest;1
588;134;231;207;land;false;desert;1
589;112;250;193;land;false;marsh;1
590;139;235;212;land;false;forest;1
591;234;241;107;land;true;urban;1
592;177;243;131;land;false;forest;1
593;243;84;239;land;false;forest;1
594;224;238;119;land;false;marsh;1
595;216;222;233;land;false;forest;1
596;146;231;137;land;true;forest;1
597;228;244;107;land;false;marsh;1
598;209;223;180;land;false;forest;1
599;224;190;112;land;false;forest;1
600;223;202;102;land;false;forest;1
601;203;250;233;land;false;marsh;1
602;86;245;200;land;false;jungle;1
603;90;252;165;land;false;forest;1
604;138;150;223;land;false;marsh;1
605;189;200;249;land;false;mountain;1
606;246;225;156;land;false;marsh;1
607;126;247;239;land;false;forest;1
608;196;206;241;land;true;plains;1
609;220;203;187;land;true;forest;1
610;206;142;221;land;false;forest;1
611;228;228;152;land;false;forest;1
612;105;173;238;land;false;marsh;1
613;249;148;139;land;true;forest;1
614;228;43;242;land;false;forest;1
615;228;103;204;land;true;forest;1
616;247;211;233;land;false;forest;1
617;129;250;231;land;false;urban;1
618;250;242;11;land;false;forest;1
619;208;246;179;land;true;forest;1
620;189;116;245;land;true;forest;1
621;243;32;237;land;true;forest;1
622;221;187;131;land;true;forest;1
623;188;183;185;land;false;marsh;1
624;133;173;227;land;false;forest;1
625;72;250;199;land;false;forest;1
626;107;239;226;land;false;marsh;1
627;249;246;150;land;false;urban;1
628;236;245;56;land;false;forest;1
629;237;189;87;land;false;marsh;1
630;250;154;173;land;false;forest;1
631;249;206;102;land;true;mountain;1
632;253;235;30;land;false;forest;1
633;233;123;208;land;false;forest;1
634;219;158;254;land;true;forest;1
635;139;249;181;land;true;forest;1
636;170;174;253;land;false;forest;1
637;254;144;186;land;false;marsh;1
638;231;181;112;land;true;forest;1
639;174;180;161;land;true;forest;1
640;192;69;251;land;false;mountain;1
641;211;232;188;land;true;forest;1
642;176;250;137;land;false;forest;1
643;250;152;143;land;false;forest;1
644;162;161;207;land;false;forest;1
645;200;223;125;land;false;forest;1
646;182;204;119;land;false;forest;1
647;185;249;251;land;false;forest;1
648;205;211;151;land;true;forest;1
649;249;70;184;land;false;forest;1
650;213;177;185;land;false;forest;1
651;182;173;202;land;true;jungle;1
652;244;226;205;land;false;forest;1
653;220;179;196;land;false;forest;1
654;143;226;243;land;false;marsh;1
655;225;142;198;land;false;forest;1
656;138;163;219;land;false;forest;1
657;214;242;167;land;false;marsh;1
658;162;204;232;land;true;forest;1
659;193;227;233;land;false;desert;1
660;142;196;245;land;true;forest;1
661;218;117;233;land;false;forest;1
662;222;216;195;land;false;forest;1
663;245;221;49;land;false;forest;1
664;205;227;157;land;true;forest;1
665;134;201;191;land;false;forest;1
666;161;177;203;land;false;forest;1
667;131;214;166;land;false;forest;1
668;249;199;88;land;false;forest;1
669;234;130;167;land;false;marsh;1
670;205;254;90;land;true;mountain;1
671;218;205;118;land;true;forest;1
672;243;140;240;land;false;forest;1
673;233;183;185;land;false;forest;1
674;231;248;116;land;false;mountain;1
675;224;166;220;land;false;mountain;1
676;173;243;179;land;false;desert;1
677;253;226;99;land;true;forest;1
678;202;121;179;land;false;forest;1
679;139;239;176;land;false;forest;1
680;186;217;216;land;false;marsh;1
681;94;232;241;land;false;mountain;1
682;167;139;205;land;false;marsh;1
683;152;187;224;land;true;forest;1
684;221;150;170;land;false;forest;1
685;53;248;244;land;false;forest;1
686;147;183;177;land;true;forest;1
687;154;248;207;land;false;forest;1
688;219;162;126;land;false;mountain;1
689;241;116;246;land;false;forest;1
690;208;115;206;land;true;forest;1
691;218;127;233;land;false;forest;1
692;170;179;173;land;false;desert;1
693;247;106;233;land;false;forest;1
694;127;239;229;land;false;forest;1
695;203;117;229;land;false;forest;1
696;154;161;235;land;false;forest;1
697;234;69;206;land;true;forest;1
698;117;249;250;land;true;forest;1
699;107;156;253;land;false;forest;1
700;243;249;73;land;false;forest;1
701;110;249;217;land;false;forest;1
702;152;229;197;land;false;forest;1
703;243;101;170;land;false;marsh;1
704;106;239;209;land;false;marsh;1
705;213;181;222;land;true;forest;1
706;204;187;185;land;false;forest;1
707;174;232;174;land;false;forest;1
708;160;184;173;land;true;forest;1
709;211;131;172;land;false;mountain;1
710;242;184;129;land;false;forest;1
711;172;147;240;land;false;forest;1
712;246;254;132;land;true;urban;1
713;209;242;244;land;false;forest;1
714;183;201;124;land;true;forest;1
715;251;236;174;land;false;forest;1
716;156;198;157;land;false;forest;1
717;237;217;93;land;false;forest;1
718;176;130;253;land;false;forest;1
719;209;127;242;land;true;forest;1
720;252;150;253;land;false;mountain;1
721;235;210;220;land;false;forest;1
722;205;113;213;land;false;forest;1
723;181;243;197;land;false;jungle;1
724;197;253;207;land;false;forest;1
725;169;203;219;land;false;forest;1
726;198;243;236;land;false;marsh;1
727;210;94;248;land;false;mountain;1
728;218;246;120;land;true;mountain;1
729;129;181;243;land;false;forest;1
730;250;152;194;land;true;forest;1
731;132;215;202;land;false;forest;1
732;225;184;178;land;false;forest;1
733;195;207;128;land;false;forest;1
734;139;207;239;land;true;forest;1
735;211;241;231;land;true;forest;1
736;144;164;203;land;false;forest;1
737;226;232;50;land;false;forest;1
738;65;198;246;land;false;forest;1
739;112;202;194;land;false;forest;1
740;142;219;226;land;false;forest;1
741;165;175;197;land;false;forest;1
742;228;92;232;land;true;plains;1
743;234;64;222;land;true;urban;1
744;140;219;204;land;false;forest;1
745;254;224;97;land;false;forest;1
746;240;224;122;land;false;marsh;1
747;147;185;190;land;false;forest;1
748;228;117;239;land;false;forest;1
749;214;234;186;land;true;forest;1
750;244;167;218;land;false;forest;1
751;143;211;224;land;false;marsh;1
752;205;116;250;land;false;forest;1
753;200;203;119;land;false;forest;1
754;161;198;183;land;false;forest;1
755;226;125;235;land;false;desert;1
756;186;246;167;land;true;forest;1
757;254;199;53;land;true;forest;1
758;245;232;236;land;false;desert;1
759;251;239;177;land;true;forest;1
760;221;249;38;land;false;forest;1
761;251;243;70;land;false;mountain;1
762;180;171;250;land;true;forest;1
763;168;164;170;land;false;urban;1
764;217;193;161;land;true;plains;1
765;246;182;253;land;true;plains;1
766;174;158;207;land;true;marsh;1
767;215;89;252;land;false;forest;1
768;244;108;179;land;false;forest;1
769;192;140;242;land;false;jungle;1
770;238;246;135;land;true;forest;1
771;107;177;238;land;false;forest;1
772;243;163;156;land;false;forest;1
773;244;213;212;land;false;forest;1
774;183;165;221;land;false;forest;1
775;179;194;161;land;false;forest;1
776;249;164;177;land;false;forest;1
777;145;211;201;land;false;forest;1
778;235;246;51;land;false;desert;1
779;233;137;201;land;true;forest;1
780;137;206;250;land;false;forest;1
781;190;191;202;land;true;urban;1
782;54;243;220;land;false;forest;1
783;185;150;204;land;false;urban;1
784;127;233;189;land;false;marsh;1
785;230;236;147;land;true;forest;1
786;251;221;92;land;false;forest;1
787;156;172;251;land;false;forest;1
788;237;118;148;land;false;forest;1
789;181;206;244;land;true;forest;1
790;93;173;249;land;false;forest;1
791;221;68;219;land;false;forest;1
792;113;208;247;land;true;forest;1
793;179;227;176;land;false;forest;1
794;250;88;196;land;false;marsh;1
795;161;194;230;land;false;forest;1
796;194;118;216;land;false;urban;1
797;178;219;105;land;true;forest;1
798;233;168;242;land;true;forest;1
799;162;104;235;land;true;forest;1
800;173;219;181;land;true;forest;1
801;188;235;111;land;false;marsh;1
802;251;29;224;land;true;forest;1
803;197;118;197;land;false;marsh;1
804;216;164;136;land;false;hills;1
805;164;231;249;land;false;urban;1
806;158;191;158;land;false;forest;1
807;236;118;168;land;true;forest;1
808;166;248;251;land;false;forest;1
809;183;154;186;land;false;marsh;1
810;242;211;82;land;false;marsh;1
811;210;228;65;land;true;forest;1
812;217;88;199;land;false;forest;1
813;162;217;200;land;false;forest;1
814;189;229;237;land;false;forest;1
